百色(三),2022-06-15 08:00:00,水位：115.61m,警戒水位：116.20m
百色(三),2022-06-15 09:00:00,水位：115.60m,警戒水位：116.20m
百色(三),2022-06-15 10:00:00,水位：115.62m,警戒水位：116.20m
百色(三),2022-06-15 11:00:00,水位：115.60m,警戒水位：116.20m
百色(三),2022-06-15 12:00:00,水位：115.59m,警戒水位：116.20m
百色(三),2022-06-15 13:00:00,水位：115.56m,警戒水位：116.20m
百色(三),2022-06-15 14:00:00,水位：115.51m,警戒水位：116.20m
百色(三),2022-06-15 15:00:00,水位：115.47m,警戒水位：116.20m
百色(三),2022-06-15 16:00:00,水位：115.46m,警戒水位：116.20m
百色(三),2022-06-15 17:00:00,水位：115.45m,警戒水位：116.20m
百色(三),2022-06-15 18:00:00,水位：115.48m,警戒水位：116.20m
百色(三),2022-06-15 19:00:00,水位：115.47m,警戒水位：116.20m
百色(三),2022-06-15 20:00:00,水位：115.51m,警戒水位：116.20m
百色(三),2022-06-15 21:00:00,水位：115.51m,警戒水位：116.20m
百色(三),2022-06-15 22:00:00,水位：115.51m,警戒水位：116.20m
百色(三),2022-06-15 23:00:00,水位：115.50m,警戒水位：116.20m
百色(三),2022-06-16 00:00:00,水位：115.50m,警戒水位：116.20m
百色(三),2022-06-16 01:00:00,水位：115.50m,警戒水位：116.20m
百色(三),2022-06-16 02:00:00,水位：115.50m,警戒水位：116.20m
百色(三),2022-06-16 03:00:00,水位：115.51m,警戒水位：116.20m
百色(三),2022-06-16 04:00:00,水位：115.54m,警戒水位：116.20m
百色(三),2022-06-16 05:00:00,水位：115.55m,警戒水位：116.20m
百色(三),2022-06-16 06:00:00,水位：115.56m,警戒水位：116.20m
百色(三),2022-06-16 07:00:00,水位：115.56m,警戒水位：116.20m
百色(三),2022-06-16 08:00:00,水位：115.59m,警戒水位：116.20m
百色(三),2022-06-16 09:00:00,水位：115.56m,警戒水位：116.20m
百色(三),2022-06-16 10:00:00,水位：115.57m,警戒水位：116.20m
百色(三),2022-06-16 11:00:00,水位：115.63m,警戒水位：116.20m
百色(三),2022-06-16 12:00:00,水位：115.61m,警戒水位：116.20m
百色(三),2022-06-16 13:00:00,水位：115.61m,警戒水位：116.20m
百色(三),2022-06-16 14:00:00,水位：115.59m,警戒水位：116.20m
百色(三),2022-06-16 15:00:00,水位：115.59m,警戒水位：116.20m
百色(三),2022-06-16 16:00:00,水位：115.53m,警戒水位：116.20m
百色(三),2022-06-16 17:00:00,水位：115.47m,警戒水位：116.20m
百色(三),2022-06-16 18:00:00,水位：115.45m,警戒水位：116.20m
百色(三),2022-06-16 19:00:00,水位：115.47m,警戒水位：116.20m
百色(三),2022-06-16 20:00:00,水位：115.47m,警戒水位：116.20m
百色(三),2022-06-16 21:00:00,水位：115.44m,警戒水位：116.20m
百色(三),2022-06-16 22:00:00,水位：115.42m,警戒水位：116.20m
百色(三),2022-06-16 23:00:00,水位：115.37m,警戒水位：116.20m
博白,2022-06-11 00:00:00,水位：47.51m,警戒水位：50.20m
博白,2022-06-11 01:00:00,水位：47.51m,警戒水位：50.20m
博白,2022-06-11 02:00:00,水位：47.52m,警戒水位：50.20m
博白,2022-06-11 03:00:00,水位：47.56m,警戒水位：50.20m
博白,2022-06-11 04:00:00,水位：47.60m,警戒水位：50.20m
博白,2022-06-11 05:00:00,水位：47.66m,警戒水位：50.20m
博白,2022-06-11 06:00:00,水位：47.72m,警戒水位：50.20m
博白,2022-06-11 07:00:00,水位：47.81m,警戒水位：50.20m
博白,2022-06-11 08:00:00,水位：47.92m,警戒水位：50.20m
博白,2022-06-11 09:00:00,水位：48.01m,警戒水位：50.20m
博白,2022-06-11 10:00:00,水位：48.12m,警戒水位：50.20m
博白,2022-06-11 11:00:00,水位：48.27m,警戒水位：50.20m
博白,2022-06-11 12:00:00,水位：48.43m,警戒水位：50.20m
博白,2022-06-11 13:00:00,水位：48.61m,警戒水位：50.20m
博白,2022-06-11 14:00:00,水位：48.77m,警戒水位：50.20m
博白,2022-06-11 15:00:00,水位：48.92m,警戒水位：50.20m
博白,2022-06-11 16:00:00,水位：49.05m,警戒水位：50.20m
博白,2022-06-11 17:00:00,水位：49.17m,警戒水位：50.20m
